age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage
67,38,67,0,0,0,0,39,42664,4,31,36,5,0,3,2,16,43,8.973,0
28,0,28,1,0,1,0,68,51684,4,26,36,0,3,4,1,11,19,10.317,0
35,4,35,1,0,0,0,68,46022,7,16,24,0,0,3,2,8,23,11.051,0
55,24,55,0,0,0,1,49,37996,3,17,24,3,1,6,20,10,39,26.681,0
67,39,67,1,0,0,0,71,33906,6,8,12,0,0,0,0,10,18,0.0,0
30,0,30,0,0,0,0,62,27497,7,33,36,1,0,0,0,6,31,0.0,0
26,0,26,0,0,0,0,48,26144,4,18,24,3,0,1,1,14,36,9.049,0
33,4,33,1,0,0,0,62,33919,4,38,48,1,1,0,0,13,24,0.0,0
33,3,33,0,0,0,0,48,33881,7,31,36,3,0,2,9,10,40,16.905,0
41,11,41,0,0,0,0,49,30978,3,24,36,3,2,4,2,14,36,8.422,0
49,20,49,0,0,0,0,54,28259,2,9,12,2,1,0,0,4,40,0.0,0
38,8,38,0,0,0,0,50,39857,5,35,36,3,3,0,0,17,32,0.0,1
35,4,35,1,0,0,0,64,54864,6,33,36,1,1,2,1,5,29,12.94,0
33,4,33,1,0,0,0,59,49524,3,-6,0,1,0,0,0,7,32,0.0,0
36,4,36,1,0,0,0,60,40344,5,-4,0,1,3,0,0,13,25,0.0,1
42,14,42,1,0,0,0,59,31045,5,33,36,1,0,4,2,5,35,11.461,0
39,9,39,0,0,0,0,54,48570,3,14,24,2,0,3,1,11,34,8.766,0
45,15,45,1,0,0,0,57,35308,5,25,36,2,0,2,1,5,37,10.783,0
39,9,39,0,0,0,0,53,48493,6,11,12,2,1,0,0,10,35,0.0,0
39,16,39,0,0,0,0,42,32176,5,31,36,4,3,3,1,14,43,12.996,0
47,17,47,1,0,0,0,63,25644,7,40,48,1,0,3,1,11,25,9.832,0
47,19,47,1,0,0,0,63,47986,5,18,24,1,1,0,0,6,30,0.0,0
17,0,17,0,0,0,0,36,31318,2,9,12,5,1,3,2,16,47,10.226,0
34,8,34,0,0,0,0,67,29809,4,33,36,0,1,0,0,10,22,0.0,0
43,13,43,0,0,0,0,24,46164,4,36,48,7,0,0,0,20,55,0.0,0
30,0,30,1,0,0,0,52,35053,7,38,48,3,0,0,0,10,37,0.0,0
25,1,25,0,0,0,0,65,25526,2,21,24,0,1,0,0,7,26,0.0,0
17,0,17,0,0,0,0,58,44547,3,-6,0,2,0,2,0,15,25,0.0,0
39,12,39,1,0,0,0,74,55065,3,40,48,0,1,4,2,9,16,12.882,0
53,22,53,0,0,0,0,61,54019,3,22,24,1,0,2,30,11,27,36.918,0
40,10,40,1,0,0,0,66,50605,7,26,36,0,0,0,0,16,16,0.0,0
26,0,26,0,0,0,0,50,41121,4,22,24,3,4,4,2,8,41,10.476,1
30,1,30,1,0,0,0,66,49748,5,15,24,0,0,4,3,5,27,11.013,0
37,10,37,1,0,0,0,58,24834,2,11,12,1,0,0,0,7,33,0.0,0
51,22,51,1,0,0,0,37,45937,3,-2,0,5,0,0,0,16,46,0.0,0
50,21,50,1,0,0,0,57,33912,4,-3,0,2,0,1,0,6,36,0.0,0
36,5,36,0,0,0,0,64,30986,5,-1,0,1,0,0,0,18,17,0.0,0
48,17,48,1,0,0,0,64,34942,5,22,24,0,0,4,1,13,21,11.993,0
50,24,50,1,0,0,0,53,37999,5,-1,0,2,0,2,0,8,37,0.0,0
37,9,37,1,0,0,0,58,35805,4,-2,0,2,1,1,0,9,31,0.0,0
40,12,40,1,0,0,0,55,51985,2,-2,0,2,0,1,0,6,38,0.0,0
32,0,32,1,0,0,0,46,77120,4,18,24,4,0,3,3,12,41,11.229,0
42,12,42,1,0,0,0,52,52601,5,41,48,3,2,3,2,9,38,12.404,1
23,0,23,1,0,0,0,44,53959,4,29,36,4,1,0,0,12,43,0.0,0
31,0,31,0,0,0,0,51,45857,7,-5,0,3,0,0,0,12,35,0.0,0
32,1,32,0,0,0,0,44,42391,5,17,24,4,0,0,0,13,41,0.0,0
25,0,25,0,0,0,0,57,71508,5,24,36,2,1,2,9,6,36,16.263,0
36,8,36,0,0,0,0,67,26324,5,37,48,0,0,2,1,7,24,12.079,0
57,26,57,1,0,0,0,55,41217,2,9,12,2,1,0,0,11,32,0.0,0
47,23,47,1,0,0,0,53,39343,6,41,48,2,4,1,1,14,31,7.42,1
43,14,43,0,0,0,0,49,41076,3,12,24,3,0,6,17,8,41,24.759,0
42,13,42,0,0,0,0,57,36849,2,22,24,2,1,5,3,13,28,9.232,0
52,22,52,0,0,0,0,34,69289,3,7,12,6,0,4,3,8,57,13.75,0
35,9,35,0,0,0,0,54,41117,5,-4,0,2,0,0,0,8,36,0.0,0
24,0,24,1,0,0,0,50,41541,4,6,12,3,0,3,2,3,46,9.655,0
55,27,55,0,0,0,0,49,54374,5,18,24,3,0,3,2,13,36,10.32,0
27,1,27,1,0,1,0,60,28280,7,29,36,1,3,3,2,14,25,10.148,1
25,0,25,0,0,0,0,50,47994,7,11,24,3,2,0,0,9,40,0.0,1
32,4,32,0,0,0,0,58,43804,7,35,36,2,0,0,0,5,35,0.0,0
24,0,24,1,0,0,0,61,47413,7,23,24,1,4,0,0,14,23,0.0,1
68,38,68,1,0,0,0,51,35085,3,26,36,3,0,2,1,13,34,9.192,0
16,0,16,1,0,0,0,38,53184,4,21,24,5,4,0,0,15,46,0.0,0
44,16,44,0,0,0,0,50,35367,7,12,24,3,0,5,3,14,34,11.097,0
41,14,41,1,0,0,0,70,37915,7,29,36,0,1,6,3,14,15,11.26,0
57,23,57,0,0,0,0,59,42589,6,20,24,1,0,1,1,5,34,8.653,0
59,30,59,1,0,0,0,54,54598,2,39,48,2,0,1,1,7,38,11.916,0
37,6,37,1,0,0,0,65,38236,5,28,36,0,0,0,0,10,23,0.0,0
38,11,38,1,0,0,0,40,39758,7,-2,0,5,1,3,0,11,48,0.0,0
40,9,40,0,0,0,0,62,48035,3,26,36,1,1,4,3,8,28,10.19,0
32,7,32,1,0,0,0,35,54868,2,22,24,6,0,5,2,18,45,8.473,0
48,17,48,0,0,0,0,67,52234,4,12,24,0,0,6,13,11,21,20.737,0
46,14,46,0,0,0,0,48,43333,4,17,24,3,0,0,0,14,36,0.0,0
30,3,30,1,0,0,0,42,51332,3,37,48,5,1,0,0,13,44,0.0,0
23,0,23,0,0,0,0,50,28288,3,40,48,3,1,2,1,10,39,9.166,0
50,20,50,1,0,0,0,60,33646,4,16,24,1,0,0,0,10,28,0.0,0
31,3,31,0,0,0,0,44,26103,3,8,12,4,0,0,0,17,38,0.0,0
66,35,66,1,0,0,0,59,30020,2,-3,0,2,2,0,0,12,28,0.0,0
31,4,31,1,0,0,0,54,42516,7,31,36,2,0,5,3,13,32,9.781,0
57,25,57,0,0,0,0,54,30986,6,18,24,2,2,0,0,11,33,0.0,0
37,8,37,0,0,0,0,57,42021,5,40,48,2,2,3,2,14,27,12.983,1
34,8,34,1,0,0,0,58,37288,7,-5,0,2,0,2,0,11,29,0.0,0
41,11,41,0,0,0,0,56,54418,4,24,36,2,2,0,0,16,26,0.0,0
25,0,25,0,0,0,0,69,31044,6,17,24,0,0,0,0,14,16,0.0,0
38,5,38,0,0,0,0,60,28270,6,9,12,1,3,6,3,10,28,9.43,1
44,13,44,0,0,0,0,59,44367,5,-5,0,1,2,1,0,11,28,0.0,1
29,0,29,1,0,0,0,40,45357,2,10,12,4,0,0,0,22,36,0.0,0
40,11,40,0,0,0,0,66,70904,3,26,36,0,3,2,1,9,24,9.292,1
30,0,30,1,0,0,0,50,47979,4,14,24,3,0,3,2,12,36,9.522,0
34,6,34,0,1,0,0,82,27207,6,5,12,1,0,4,3,7,9,11.38,0
34,3,34,0,0,0,0,59,48314,4,11,24,1,0,0,0,13,27,0.0,0
36,7,36,1,0,0,0,48,19934,6,37,48,3,0,1,1,11,40,10.729,0
71,38,71,1,0,0,0,50,53419,2,13,24,3,2,0,0,5,43,0.0,0
46,16,46,0,0,0,0,71,45444,5,22,24,0,4,5,11,8,19,17.952,1
46,19,46,0,0,0,0,61,49439,6,18,24,1,1,4,3,12,25,14.02,0
52,24,52,0,0,0,0,59,51038,2,-2,0,1,3,3,0,11,29,0.0,0
39,9,39,1,0,0,0,44,44352,5,29,36,4,3,5,3,14,40,10.006,1
23,0,23,1,0,0,0,53,45356,2,-3,0,3,0,1,0,10,35,0.0,0
34,4,34,1,0,0,0,57,42211,3,28,36,2,0,0,0,10,32,0.0,0
52,23,52,1,0,0,0,30,45269,2,29,36,6,3,2,1,16,52,7.622,0
27,0,27,0,0,0,0,43,33038,5,13,24,4,0,2,1,19,36,13.199,0
27,0,27,0,0,0,0,56,37292,2,38,48,2,1,0,0,8,35,0.0,0
34,2,34,1,0,0,0,36,20201,6,17,24,5,0,3,1,16,46,7.999,0
25,0,25,0,0,0,0,49,41403,5,-6,0,3,1,1,0,12,38,0.0,0
42,10,42,0,0,0,0,47,20701,7,27,36,3,3,0,0,10,41,0.0,0
47,18,47,1,0,0,0,56,52654,3,16,24,2,0,2,2,20,23,10.027,0
44,15,44,0,0,0,0,52,53967,5,22,24,3,1,3,1,9,38,10.552,0
67,38,67,0,0,0,0,53,48028,1,17,24,2,0,0,0,14,31,0.0,0
27,0,27,0,0,0,0,27,21840,7,12,24,7,0,4,4,9,63,10.635,0
40,11,40,0,0,0,0,63,24838,7,22,24,1,4,3,2,13,23,9.278,1
37,8,37,1,0,0,0,45,39390,6,41,48,4,0,5,2,16,38,11.995,0
32,6,32,1,0,0,0,42,30755,2,12,24,4,0,4,3,15,41,9.511,0
25,0,25,1,0,0,0,54,33961,7,5,12,2,2,3,2,10,35,8.412,1
57,28,57,0,0,0,0,63,42216,4,5,12,1,1,0,0,11,24,0.0,0
39,7,39,0,0,0,0,53,54026,6,38,48,3,1,5,2,4,42,9.353,1
45,17,45,1,0,0,0,43,41002,5,16,24,4,4,3,1,14,41,7.989,1
29,0,29,1,0,0,0,49,40918,4,17,24,3,0,2,2,14,36,12.116,0
26,0,26,1,0,0,0,58,69241,2,38,48,2,0,4,2,14,26,11.766,0
36,9,36,0,0,0,0,26,49429,4,20,24,7,3,0,0,25,47,0.0,0
27,0,27,0,0,0,0,65,47002,6,29,36,0,0,4,1,9,25,7.772,0
38,9,38,0,0,0,0,40,55490,7,33,36,5,2,1,1,11,48,10.466,1
39,4,39,1,0,0,0,53,47036,6,-4,0,2,2,0,0,11,35,0.0,0
40,13,40,1,0,0,0,61,28998,7,9,12,1,1,0,0,6,31,0.0,1
41,9,41,1,0,0,0,66,48018,6,7,12,0,0,0,0,13,20,0.0,0
41,8,41,0,0,0,0,46,38060,5,13,24,3,3,0,0,12,40,0.0,1
28,0,28,1,0,0,0,47,56672,3,23,24,3,0,4,2,17,35,10.102,0
47,18,47,0,0,0,0,54,39794,2,8,12,2,2,6,20,8,37,26.62,0
22,0,22,1,0,0,0,46,55568,2,28,36,4,0,0,0,14,38,0.0,0
37,6,37,1,0,0,0,22,53171,5,13,24,8,0,5,3,22,55,10.141,0
49,20,49,1,0,0,0,58,51923,6,29,36,2,1,0,0,13,27,0.0,0
25,0,25,0,0,0,0,59,55549,7,32,36,1,1,0,0,4,35,0.0,0
45,14,45,1,0,0,0,62,42475,3,39,48,1,3,0,0,9,27,0.0,1
27,0,27,1,0,0,0,57,41623,3,22,24,2,0,5,2,10,32,8.712,0
31,0,31,1,0,0,0,74,29999,6,34,36,0,3,0,0,12,13,0.0,1
69,38,69,1,0,0,0,58,31575,3,-4,0,2,0,0,0,8,33,0.0,0
40,9,40,1,0,0,0,41,45666,2,6,12,4,2,3,2,7,50,12.5,0
39,10,39,0,0,0,0,56,31023,4,41,48,2,3,3,1,8,34,9.317,1
39,7,39,0,0,0,0,52,77083,6,36,48,3,1,2,1,10,36,11.699,1
59,30,59,1,0,0,0,50,23275,1,13,24,3,0,0,0,11,37,0.0,0
30,0,30,1,0,0,0,56,47953,7,21,24,2,1,2,1,15,28,12.866,1
32,1,32,0,0,0,0,49,33922,7,-3,0,3,1,0,0,10,40,0.0,0
32,4,32,1,0,0,0,57,52795,3,11,24,2,1,0,0,9,33,0.0,0
41,11,41,1,0,0,0,38,35911,4,17,24,5,3,5,18,21,39,24.773,1
42,9,42,1,0,0,0,56,32185,5,23,36,2,1,4,4,16,27,10.685,0
69,39,69,1,0,0,0,56,21355,6,22,24,2,3,1,1,7,36,9.232,1
32,6,32,0,0,0,0,48,39267,7,24,36,3,0,0,0,11,39,0.0,0
36,11,36,0,0,0,0,56,43245,3,14,24,2,1,2,27,12,31,34.043,0
32,0,32,0,0,0,0,55,31923,7,33,36,2,0,0,0,21,23,0.0,0
48,17,48,0,0,0,0,50,38873,5,21,24,3,0,6,3,8,41,12.092,0
39,15,39,1,0,0,0,55,33905,5,33,36,2,0,2,1,12,31,8.062,0
42,12,42,1,0,0,0,52,52601,5,41,48,3,2,3,2,9,38,12.404,1
44,11,44,0,0,0,0,70,46607,2,38,48,0,2,2,1,10,19,7.827,0
64,35,64,1,0,0,0,48,39926,1,27,36,3,0,0,0,11,39,0.0,0
49,18,49,1,0,1,0,35,45707,6,25,36,6,1,0,14,15,49,21.122,0
32,0,32,0,0,0,0,41,37526,4,0,12,4,2,0,0,14,44,0.0,0
66,38,66,0,0,0,0,56,55310,5,-5,0,2,0,0,0,9,34,0.0,0
49,19,49,1,0,0,0,63,31988,4,22,24,1,3,3,1,12,24,8.872,0
54,27,54,0,0,0,1,75,53583,4,32,36,0,0,4,9,6,17,17.117,0
20,0,20,0,0,0,0,35,32040,7,28,36,5,3,0,0,7,57,0.0,1
47,14,47,0,0,0,0,58,25549,2,-3,0,2,0,0,0,4,36,0.0,0
44,14,44,0,0,0,0,60,46603,2,40,48,1,3,0,0,13,25,0.0,0
35,5,35,0,0,0,0,41,39875,3,7,12,5,7,4,2,12,46,9.621,1
34,6,34,1,0,0,0,70,42348,2,-6,0,0,3,0,0,6,22,0.0,0
50,20,50,1,0,0,0,72,38198,5,28,36,0,0,0,0,16,11,0.0,0
25,0,25,0,0,0,0,38,30524,6,13,24,5,1,5,5,14,47,13.889,0
73,47,73,0,0,0,0,47,39919,1,12,24,3,0,4,3,7,45,10.833,0
37,11,37,1,0,0,0,59,67705,2,32,36,2,0,3,2,12,28,9.451,0
19,0,19,1,0,0,0,48,45138,3,38,48,3,2,0,0,10,40,0.0,0
28,1,28,0,0,0,0,49,43725,6,12,24,3,0,6,3,9,41,13.211,0
33,5,33,0,0,0,0,62,46541,4,13,24,1,1,2,1,6,30,11.889,0
40,10,40,1,0,0,0,58,41008,3,20,24,2,0,0,0,12,29,0.0,0
47,18,47,0,0,0,0,64,46645,5,40,48,1,1,1,1,10,25,11.152,0
50,19,50,1,0,0,0,55,44825,5,38,48,2,0,2,1,9,34,7.542,0
31,4,31,0,0,0,0,69,39280,2,28,36,0,0,2,1,7,22,7.832,0
30,2,30,1,0,0,0,54,57711,3,9,12,2,0,4,1,8,37,9.336,0
65,36,65,1,0,0,0,37,45067,1,22,24,5,0,3,2,16,45,8.964,0
38,6,38,0,0,0,0,41,37314,7,-4,0,4,1,0,0,13,44,0.0,0
16,0,16,1,0,0,0,59,48477,7,5,12,1,0,0,0,8,31,0.0,0
36,7,36,1,0,0,0,62,52378,4,20,24,1,2,0,0,17,20,0.0,0
64,39,64,0,0,0,0,55,53423,2,20,24,2,0,2,2,11,33,12.945,0
28,0,28,1,0,0,0,59,55801,5,24,36,1,3,4,1,7,33,9.383,0
47,20,47,1,0,0,0,46,53845,2,25,36,4,0,0,0,17,35,0.0,0
40,13,40,0,0,0,0,48,37267,4,8,12,3,0,3,1,11,39,7.932,0
40,12,40,1,0,0,0,66,32851,7,-5,0,0,3,0,0,9,24,0.0,1
45,14,45,1,0,0,0,60,27030,3,32,36,1,2,4,3,11,27,14.934,0
39,11,39,1,0,0,0,55,42108,5,21,24,2,3,4,2,7,36,11.868,1
37,12,37,0,0,0,0,67,51734,7,19,24,0,0,3,10,13,19,17.072,0
25,0,25,1,0,1,0,62,46584,7,32,36,1,4,0,0,14,23,0.0,0
24,0,24,1,0,0,0,53,53248,4,34,36,2,1,4,1,8,38,11.222,0
45,15,45,0,0,0,0,69,39847,7,22,24,0,0,4,3,8,21,9.791,0
48,15,48,1,0,0,0,56,51740,5,37,48,2,1,0,0,11,31,0.0,0
34,9,34,1,0,0,0,49,48497,2,22,24,3,0,2,1,11,39,9.359,0
60,29,60,1,0,0,0,58,37474,2,14,24,2,1,3,2,12,29,10.136,0
36,6,36,0,0,0,0,42,55015,4,7,12,4,3,3,1,10,46,7.512,1
38,8,38,0,0,0,0,61,29891,7,17,24,1,3,0,0,3,35,0.0,1
48,15,48,0,0,0,0,54,31927,2,29,36,2,2,4,3,12,32,13.057,0
35,5,35,1,0,0,0,62,45468,5,0,12,1,1,0,0,8,29,0.0,0
44,11,44,0,0,0,0,34,41107,3,17,24,6,1,4,2,14,51,10.422,0
40,11,40,0,0,0,0,58,50131,2,15,24,2,0,4,3,11,30,10.067,0
17,0,17,1,0,0,0,56,47964,4,12,24,2,0,0,0,10,33,0.0,0
39,4,39,1,0,0,0,53,47192,3,16,24,2,1,0,0,18,27,0.0,0
40,9,40,0,0,0,0,38,49152,5,5,12,5,1,0,0,12,48,0.0,0
46,17,46,1,0,0,0,31,50112,2,-6,0,6,0,0,0,14,54,0.0,0
25,0,25,0,0,1,0,52,33716,7,21,24,3,0,5,6,18,29,12.706,0
36,3,36,0,0,0,0,66,40943,3,39,48,1,0,1,1,10,23,8.656,0
39,7,39,1,0,0,0,33,54418,2,11,24,6,0,0,0,17,48,0.0,0
25,0,25,1,0,0,0,60,40996,5,8,12,1,0,0,0,14,24,0.0,0
38,8,38,0,0,0,0,61,35134,5,35,36,1,1,2,1,8,30,7.522,0
32,3,32,0,0,0,0,42,40644,2,9,12,4,0,0,0,20,36,0.0,0
22,0,22,0,0,0,0,67,48647,6,23,36,0,1,0,0,13,19,0.0,0
56,26,56,1,0,0,0,49,49250,3,32,36,3,1,0,0,9,41,0.0,0
46,18,46,1,0,0,0,50,35862,2,25,36,3,2,1,1,12,36,7.659,0
40,9,40,0,0,0,0,50,54063,4,35,36,3,3,2,1,6,43,0.0,1
51,22,51,1,0,0,0,58,54075,2,29,36,1,0,3,2,14,26,12.963,0
28,0,28,1,0,0,0,54,48116,4,12,24,2,4,6,11,15,30,18.453,1
38,11,38,0,0,0,0,68,26997,4,27,36,0,0,0,0,13,18,0.0,0
59,29,59,0,0,0,0,53,56574,4,7,12,2,4,5,12,14,31,19.262,0
38,9,38,0,0,0,0,49,49037,6,5,12,3,1,0,0,12,37,0.0,0
52,26,52,1,0,0,0,56,70881,5,22,24,2,2,5,2,7,36,10.632,1
41,9,41,1,0,0,0,53,45458,7,39,48,2,4,0,0,10,35,0.0,1
46,20,46,1,0,0,0,60,26957,2,7,12,1,0,3,1,12,27,12.894,0
33,6,33,1,0,0,0,53,45385,6,12,24,2,0,3,1,8,37,11.037,0
29,0,29,0,0,0,0,53,26889,4,12,24,2,2,3,2,12,34,9.437,0
27,0,27,0,0,0,0,55,49223,4,21,24,2,3,2,1,8,35,8.922,1
19,0,19,0,0,0,0,54,48539,4,41,48,2,0,2,2,11,34,8.796,0
44,19,44,0,0,0,0,51,50953,3,15,24,3,2,5,3,15,33,11.681,1
33,3,33,1,0,0,0,68,40280,3,41,48,0,1,0,0,8,22,0.0,0
31,2,31,0,0,0,0,41,45537,5,26,36,4,1,5,3,15,43,13.403,0
40,14,40,0,0,0,0,41,45745,4,15,24,4,1,0,0,14,43,0.0,0
43,11,43,0,0,0,0,68,41803,5,30,36,0,1,5,3,9,21,9.392,0
42,7,42,1,0,0,0,49,54610,4,-5,0,3,2,0,0,11,39,0.0,1
27,0,27,0,0,0,0,62,53182,4,24,36,1,1,0,0,15,21,0.0,0
33,3,33,1,0,0,0,57,49174,4,11,12,2,0,0,0,10,32,0.0,0
27,1,27,0,0,0,0,56,50616,3,23,24,2,1,4,2,8,35,13.028,0
34,5,34,1,0,0,0,40,53428,4,7,12,5,0,0,0,9,49,0.0,0
44,9,44,0,0,0,0,56,45725,3,13,24,2,1,4,2,11,31,8.406,0
42,12,42,0,0,1,0,47,41314,6,33,36,4,5,6,3,14,38,12.688,1
85,58,85,0,0,0,0,55,46607,1,30,36,2,2,0,0,16,28,0.0,0
38,5,38,0,0,0,0,38,31916,5,7,12,5,0,3,1,11,49,8.416,0
22,0,22,1,0,0,0,53,46531,2,-4,0,2,1,0,0,9,36,0.0,0
44,10,44,0,0,0,0,63,25838,5,20,24,1,1,5,2,4,31,11.282,0
42,18,42,0,0,0,0,45,47373,5,11,12,4,0,0,21,9,44,28.542,0
37,7,37,0,0,1,0,70,49795,7,-5,0,0,4,0,0,8,21,0.0,1
46,17,46,1,0,0,0,71,30049,2,39,48,0,0,5,3,12,15,11.278,0
37,12,37,0,0,0,0,67,51734,7,19,24,0,0,3,10,13,19,17.072,0
43,12,43,1,0,0,0,54,55288,7,-3,0,2,0,0,0,13,32,0.0,0
36,5,36,1,0,0,0,61,45683,2,12,24,1,0,2,1,8,30,13.352,0
40,15,40,0,0,0,0,33,39611,2,0,12,6,0,0,0,12,54,0.0,0
41,8,41,1,0,0,0,64,47351,6,33,36,0,0,4,10,10,24,16.889,0
35,8,35,0,0,0,0,50,51046,7,25,36,3,0,3,1,6,43,7.339,0
35,9,35,0,0,0,0,61,55341,7,12,24,1,3,3,1,10,27,7.679,1
37,6,37,1,0,0,0,51,39039,7,36,48,3,0,0,0,13,35,0.0,0
46,15,46,0,0,0,0,34,32162,4,12,24,6,1,0,0,18,47,0.0,0
16,0,16,0,0,0,0,48,41392,5,9,12,3,0,4,1,11,40,10.417,0
36,12,36,1,0,0,0,50,55342,7,33,36,3,1,0,0,10,38,0.0,1
63,33,63,0,0,0,0,64,39334,6,40,48,1,0,0,0,12,22,0.0,0
31,2,31,0,0,0,0,45,28259,4,22,24,4,2,0,0,11,43,0.0,0
42,12,42,1,0,0,0,35,50553,6,38,48,6,1,3,2,26,38,8.937,0
33,4,33,0,0,0,0,65,22775,6,12,24,1,0,2,1,7,26,7.849,0
41,13,41,0,0,0,0,44,41021,2,32,36,4,0,4,2,9,45,8.691,0
44,13,44,0,0,0,0,52,35400,6,30,36,3,4,0,0,12,35,0.0,1
49,22,49,1,0,0,0,52,48328,2,32,36,2,3,0,0,6,40,0.0,0
19,0,19,1,0,0,0,55,43974,3,35,48,2,0,3,1,11,33,10.926,0
30,1,30,1,0,0,0,64,38876,7,32,36,1,0,0,0,7,28,0.0,0
41,8,41,0,0,0,0,59,39784,3,41,48,1,1,0,0,13,26,0.0,0
38,10,38,1,0,0,0,52,35883,4,35,48,2,0,4,2,7,39,8.365,0
46,20,46,0,0,0,0,51,39395,1,26,36,3,1,3,1,13,35,11.536,0
36,5,36,0,0,0,0,59,35910,7,26,36,1,1,0,0,10,29,0.0,0
34,4,34,1,0,0,0,40,30063,6,40,48,5,0,0,0,12,47,0.0,0
38,8,38,1,0,0,0,68,37960,4,14,24,0,0,4,2,9,22,12.366,0
30,0,30,1,0,0,0,54,26345,5,30,36,2,1,0,0,14,30,0.0,0
53,24,53,1,0,0,0,53,70934,1,22,24,3,2,0,1,12,33,7.866,0
34,6,34,1,0,0,0,56,28294,7,20,24,2,2,0,0,13,29,0.0,1
46,15,46,0,0,0,0,47,42483,2,21,24,3,0,2,1,13,38,8.626,0
51,16,51,0,0,0,0,55,54398,2,30,36,2,0,0,0,10,33,0.0,0
43,10,43,0,0,0,0,54,30842,6,-2,0,2,3,0,0,13,31,0.0,1
36,9,36,0,0,0,0,56,40750,3,8,12,2,3,2,2,4,38,8.247,0
51,21,51,1,0,0,0,54,35289,4,28,36,2,1,0,0,9,35,0.0,0
35,6,35,0,0,0,0,44,36400,3,18,24,4,1,0,0,17,37,0.0,0
36,7,36,0,0,0,0,61,46108,5,7,12,1,1,0,0,8,29,0.0,0
58,28,58,1,0,0,0,52,29103,1,39,48,3,2,5,3,9,38,10.624,0
25,0,25,0,0,0,0,41,43311,2,-3,0,5,5,0,0,16,41,0.0,0
51,23,51,0,0,0,0,57,45488,5,20,24,2,1,0,0,11,30,0.0,0
37,5,37,1,0,0,0,59,50975,7,22,24,1,1,2,1,10,29,7.359,0
27,0,27,0,0,0,0,64,47369,4,14,24,0,1,0,0,8,26,0.0,0
26,0,26,1,0,0,0,52,44341,2,23,36,3,1,0,0,15,32,0.0,0
35,0,35,0,0,0,0,59,19933,5,21,24,2,0,2,1,15,24,7.291,0
44,18,44,1,0,0,0,57,42200,4,15,24,2,2,6,6,9,33,12.364,0
34,3,34,0,0,0,0,59,38237,7,9,12,2,0,0,0,14,26,0.0,0
40,14,40,1,0,0,0,43,55007,7,0,12,4,0,3,1,13,43,7.64,0
45,13,45,0,0,0,0,53,41323,3,20,24,2,2,0,0,5,40,0.0,0
37,8,37,0,0,0,0,65,50856,4,36,48,0,0,0,0,9,25,0.0,0
41,14,41,0,0,0,0,45,46650,2,22,24,4,3,3,2,12,41,11.081,0
34,9,34,0,0,0,0,62,40832,7,25,36,1,0,3,18,6,30,25.411,0
45,15,45,1,0,0,0,63,32433,2,41,48,1,0,2,1,8,28,8.326,0
26,0,26,1,0,0,0,45,49219,2,34,36,4,0,0,0,17,37,0.0,0
48,21,48,0,0,0,0,65,50906,4,-5,0,1,0,0,0,12,22,0.0,0
32,1,32,0,0,0,0,50,33145,5,36,48,3,0,0,0,12,36,0.0,0
51,24,51,1,0,0,0,57,35919,1,32,36,2,2,4,1,7,34,7.849,0
33,0,33,0,0,0,0,55,31935,5,13,24,2,1,0,0,15,28,0.0,0
46,19,46,1,0,0,0,66,55565,6,22,24,0,1,0,0,6,26,0.0,0
38,11,38,0,0,0,0,58,35139,5,40,48,2,0,4,8,7,34,14.86,0
20,0,20,0,0,0,0,46,50163,4,22,24,3,7,1,1,10,43,12.799,1
36,10,36,0,0,0,0,52,35796,7,21,24,3,1,0,0,11,36,0.0,0
54,28,54,1,0,0,0,56,40900,6,25,36,2,1,2,1,10,32,10.331,0
25,0,25,1,0,0,0,68,33590,6,12,24,0,2,4,3,18,13,11.18,1
22,0,22,0,0,0,0,57,42151,3,33,36,2,1,0,0,6,35,0.0,0
35,2,35,1,0,0,0,52,37919,4,15,24,3,1,3,1,18,29,11.727,0
39,5,39,1,0,0,0,62,33329,6,34,36,1,2,0,0,10,26,0.0,1
37,11,37,1,0,0,0,68,53230,5,26,36,0,1,4,1,11,20,12.412,0
50,19,50,0,0,0,0,48,38117,2,16,24,3,3,4,1,13,38,8.453,0
17,0,17,0,0,0,0,58,37871,5,16,24,2,0,2,1,14,27,8.199,0
41,14,41,0,0,0,0,68,33865,7,23,36,0,0,0,0,9,22,0.0,0
53,26,53,1,0,0,0,57,67519,2,21,24,2,6,4,3,7,35,11.221,0
69,41,69,1,0,0,0,44,45979,1,11,24,4,6,2,9,11,44,15.64,0
53,26,53,0,0,0,0,42,47110,6,29,36,4,0,4,4,13,44,11.014,0
38,10,38,0,0,0,0,58,40609,4,-2,0,2,0,2,0,15,25,0.0,0
31,0,31,1,0,0,0,37,45392,4,34,36,5,1,1,1,15,46,7.317,0
35,7,35,0,0,0,0,56,42461,4,36,48,2,1,0,0,11,32,0.0,0
52,18,52,0,0,0,0,60,28280,7,21,24,1,1,0,0,14,25,0.0,1
35,8,35,1,0,0,0,57,54386,3,-6,0,2,0,0,0,13,28,0.0,0
41,9,41,1,0,0,0,47,52609,6,34,36,3,0,0,0,16,36,0.0,0
